"Include","Color","Pos","Name","Cp","Concentration","Standard","Status","Well","Cq","ExpRep","WellR","WellC","SampleID","Strain","Pro_mCh","Promoter","mCherry","BioRep","Ter_mod","Terminator","Construct","remove","Type","TechRep","TargetID","norm.by","Value.norm","Value.normexp"
TRUE,255,"G3","Sample 147",13.95,NA,0,NA,"G3",13.95,"2","G","3","pPGK1-mCherry-tRPS3_WT_BioRep6","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep6","tRPS3_WT","tRPS3","WT",FALSE,"+RT","2","RPS3-ORF",13.755,0.195,0.873572895916694
TRUE,255,"H3","Sample 171",13.55,NA,0,NA,"H3",13.55,"2","H","3","pPGK1-mCherry-tRPS3_WT_BioRep6","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep6","tRPS3_WT","tRPS3","WT",FALSE,"+RT","2","PGK1-ORF",13.755,-0.204999999999998,1.15268634679886
TRUE,255,"I3","Sample 195",11.44,NA,0,NA,"I3",11.44,"2","I","3","pPGK1-mCherry-tRPS3_WT_BioRep6","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep6","tRPS3_WT","tRPS3","WT",FALSE,"+RT","3","mCh-7",13.755,-2.315,4.97604661319387
TRUE,255,"J3","Sample 219",14.28,NA,0,NA,"J3",14.28,"2","J","3","pPGK1-mCherry-tRPS3_WT_BioRep6","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep6","tRPS3_WT","tRPS3","WT",FALSE,"+RT","3","URA3-ORF",13.755,0.525,0.694959109921168
TRUE,255,"K3","Sample 243",13.89,NA,0,NA,"K3",13.89,"2","K","3","pPGK1-mCherry-tRPS3_WT_BioRep6","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep6","tRPS3_WT","tRPS3","WT",FALSE,"+RT","3","RPS3-ORF",13.755,0.135000000000002,0.910669833591978
TRUE,255,"L3","Sample 267",13.67,NA,0,NA,"L3",13.67,"2","L","3","pPGK1-mCherry-tRPS3_WT_BioRep6","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep6","tRPS3_WT","tRPS3","WT",FALSE,"+RT","3","PGK1-ORF",13.755,-0.0849999999999991,1.06068774136822
TRUE,255,"A4","Sample 4",11.52,NA,0,NA,"A4",11.52,"1","A","4","pRPS3-mCherry-tRPS3_mod0_BioRep1","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","mCh-7",11.255,0.265000000000001,0.832198734711524
TRUE,255,"B4","Sample 28",12.95,NA,0,NA,"B4",12.95,"1","B","4","pRPS3-mCherry-tRPS3_mod0_BioRep1","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","URA3-ORF",11.255,1.695,0.308854659281732
TRUE,255,"C4","Sample 52",10.96,NA,0,NA,"C4",10.96,"1","C","4","pRPS3-mCherry-tRPS3_mod0_BioRep1","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","RPS3-ORF",11.255,-0.294999999999998,1.2268849772538
TRUE,255,"D4","Sample 76",11.43,NA,0,NA,"D4",11.43,"1","D","4","pRPS3-mCherry-tRPS3_mod0_BioRep1","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","PGK1-ORF",11.255,0.175000000000001,0.88576751910236
TRUE,255,"E4","Sample 100",11.5,NA,0,NA,"E4",11.5,"1","E","4","pRPS3-mCherry-tRPS3_mod0_BioRep1","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","mCh-7",11.255,0.245000000000001,0.843815796130017
TRUE,255,"F4","Sample 124",12.96,NA,0,NA,"F4",12.96,"1","F","4","pRPS3-mCherry-tRPS3_mod0_BioRep1","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","URA3-ORF",11.255,1.705,0.306721244313451
TRUE,255,"G4","Sample 148",11.22,NA,0,NA,"G4",11.22,"1","G","4","pRPS3-mCherry-tRPS3_mod0_BioRep1","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","RPS3-ORF",11.255,-0.0349999999999984,1.0245568230328
TRUE,255,"H4","Sample 172",11.31,NA,0,NA,"H4",11.31,"1","H","4","pRPS3-mCherry-tRPS3_mod0_BioRep1","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","PGK1-ORF",11.255,0.0550000000000015,0.96259444310175
TRUE,255,"I4","Sample 196",11.19,NA,0,NA,"I4",11.19,"1","I","4","pRPS3-mCherry-tRPS3_mod0_BioRep1","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","mCh-7",11.255,-0.0649999999999995,1.04608493979253
TRUE,255,"J4","Sample 220",12.66,NA,0,NA,"J4",12.66,"1","J","4","pRPS3-mCherry-tRPS3_mod0_BioRep1","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","URA3-ORF",11.255,1.405,0.377618146390706
TRUE,255,"K4","Sample 244",10.68,NA,0,NA,"K4",10.68,"1","K","4","pRPS3-mCherry-tRPS3_mod0_BioRep1","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","RPS3-ORF",11.255,-0.574999999999999,1.4896774631227
TRUE,255,"L4","Sample 268",11.29,NA,0,NA,"L4",11.29,"1","L","4","pRPS3-mCherry-tRPS3_mod0_BioRep1","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","PGK1-ORF",11.255,0.0350000000000001,0.976031760776225
TRUE,255,"A5","Sample 5",9.76,NA,0,NA,"A5",9.76,"1","A","5","pRPS3-mCherry-tRPS3_mod0_BioRep2","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","mCh-7",10.58,-0.82,1.76540599258131
TRUE,255,"B5","Sample 29",12.3,NA,0,NA,"B5",12.3,"1","B","5","pRPS3-mCherry-tRPS3_mod0_BioRep2","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","URA3-ORF",10.58,1.72,0.303548721098762
TRUE,255,"C5","Sample 53",10.78,NA,0,NA,"C5",10.78,"1","C","5","pRPS3-mCherry-tRPS3_mod0_BioRep2","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","RPS3-ORF",10.58,0.199999999999999,0.870550563296125
TRUE,255,"D5","Sample 77",10.7,NA,0,NA,"D5",10.7,"1","D","5","pRPS3-mCherry-tRPS3_mod0_BioRep2","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","PGK1-ORF",10.58,0.119999999999999,0.920187650624876
TRUE,255,"E5","Sample 101",10.32,NA,0,NA,"E5",10.32,"1","E","5","pRPS3-mCherry-tRPS3_mod0_BioRep2","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","mCh-7",10.58,-0.26,1.19747870461893
TRUE,255,"F5","Sample 125",11.45,NA,0,NA,"F5",11.45,"1","F","5","pRPS3-mCherry-tRPS3_mod0_BioRep2","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","URA3-ORF",10.58,0.869999999999999,0.54714685063037
TRUE,255,"G5","Sample 149",10.18,NA,0,NA,"G5",10.18,"1","G","5","pRPS3-mCherry-tRPS3_mod0_BioRep2","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","RPS3-ORF",10.58,-0.4,1.31950791077289
TRUE,255,"H5","Sample 173",10.39,NA,0,NA,"H5",10.39,"1","H","5","pRPS3-mCherry-tRPS3_mod0_BioRep2","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","PGK1-ORF",10.58,-0.19,1.14076371586842
TRUE,255,"I5","Sample 197",9.88,NA,0,NA,"I5",9.88,"1","I","5","pRPS3-mCherry-tRPS3_mod0_BioRep2","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","mCh-7",10.58,-0.699999999999999,1.62450479271247
TRUE,255,"J5","Sample 221",11.4,NA,0,NA,"J5",11.4,"1","J","5","pRPS3-mCherry-tRPS3_mod0_BioRep2","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","URA3-ORF",10.58,0.82,0.566441942647899
TRUE,255,"K5","Sample 245",10.46,NA,0,NA,"K5",10.46,"1","K","5","pRPS3-mCherry-tRPS3_mod0_BioRep2","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","RPS3-ORF",10.58,-0.119999999999999,1.08673486252606
TRUE,255,"L5","Sample 269",11.37,NA,0,NA,"L5",11.37,"1","L","5","pRPS3-mCherry-tRPS3_mod0_BioRep2","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","PGK1-ORF",10.58,0.789999999999999,0.578344091952644
TRUE,255,"A6","Sample 6",11.3,NA,0,NA,"A6",11.3,"1","A","6","pRPS3-mCherry-tRPS3_mod0_BioRep3","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","mCh-7",11.095,0.205000000000002,0.867538687152067
TRUE,255,"B6","Sample 30",12.75,NA,0,NA,"B6",12.75,"1","B","6","pRPS3-mCherry-tRPS3_mod0_BioRep3","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","URA3-ORF",11.095,1.655,0.317537745634697
TRUE,255,"C6","Sample 54",11.65,NA,0,NA,"C6",11.65,"1","C","6","pRPS3-mCherry-tRPS3_mod0_BioRep3","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","RPS3-ORF",11.095,0.555000000000001,0.680657058249736
TRUE,255,"D6","Sample 78",11.86,NA,0,NA,"D6",11.86,"1","D","6","pRPS3-mCherry-tRPS3_mod0_BioRep3","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","PGK1-ORF",11.095,0.765000000000001,0.588453368609383
TRUE,255,"E6","Sample 102",11.21,NA,0,NA,"E6",11.21,"1","E","6","pRPS3-mCherry-tRPS3_mod0_BioRep3","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","mCh-7",11.095,0.115000000000002,0.923382310729394
TRUE,255,"F6","Sample 126",11.97,NA,0,NA,"F6",11.97,"1","F","6","pRPS3-mCherry-tRPS3_mod0_BioRep3","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","URA3-ORF",11.095,0.875000000000002,0.545253866332628
TRUE,255,"G6","Sample 150",10.94,NA,0,NA,"G6",10.94,"1","G","6","pRPS3-mCherry-tRPS3_mod0_BioRep3","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","RPS3-ORF",11.095,-0.154999999999999,1.11342161822869
TRUE,255,"H6","Sample 174",11.25,NA,0,NA,"H6",11.25,"1","H","6","pRPS3-mCherry-tRPS3_mod0_BioRep3","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","PGK1-ORF",11.095,0.155000000000001,0.898132372883934
TRUE,255,"I6","Sample 198",10.56,NA,0,NA,"I6",10.56,"1","I","6","pRPS3-mCherry-tRPS3_mod0_BioRep3","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","mCh-7",11.095,-0.534999999999998,1.44894215455488
TRUE,255,"J6","Sample 222",11.89,NA,0,NA,"J6",11.89,"1","J","6","pRPS3-mCherry-tRPS3_mod0_BioRep3","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","URA3-ORF",11.095,0.795000000000002,0.576343173399431
TRUE,255,"K6","Sample 246",10.87,NA,0,NA,"K6",10.87,"1","K","6","pRPS3-mCherry-tRPS3_mod0_BioRep3","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","RPS3-ORF",11.095,-0.225,1.16877724856125
TRUE,255,"L6","Sample 270",10.89,NA,0,NA,"L6",10.89,"1","L","6","pRPS3-mCherry-tRPS3_mod0_BioRep3","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","PGK1-ORF",11.095,-0.204999999999998,1.15268634679886
TRUE,255,"A4","Sample 4",12.87,NA,0,NA,"A4",12.87,"2","A","4","pRPS3-mCherry-tRPS3_mod0_BioRep4","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","mCh-7",14.435,-1.565,2.95877501849767
TRUE,255,"B4","Sample 28",15.46,NA,0,NA,"B4",15.46,"2","B","4","pRPS3-mCherry-tRPS3_mod0_BioRep4","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","URA3-ORF",14.435,1.025,0.491410299272625
TRUE,255,"C4","Sample 52",14.61,NA,0,NA,"C4",14.61,"2","C","4","pRPS3-mCherry-tRPS3_mod0_BioRep4","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","RPS3-ORF",14.435,0.175000000000001,0.88576751910236
TRUE,255,"D4","Sample 76",14.33,NA,0,NA,"D4",14.33,"2","D","4","pRPS3-mCherry-tRPS3_mod0_BioRep4","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","PGK1-ORF",14.435,-0.104999999999999,1.07549439045738
TRUE,255,"E4","Sample 100",13.71,NA,0,NA,"E4",13.71,"2","E","4","pRPS3-mCherry-tRPS3_mod0_BioRep4","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","mCh-7",14.435,-0.724999999999998,1.65290063630842
TRUE,255,"F4","Sample 124",15.24,NA,0,NA,"F4",15.24,"2","F","4","pRPS3-mCherry-tRPS3_mod0_BioRep4","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","URA3-ORF",14.435,0.805000000000001,0.572362080299342
TRUE,255,"G4","Sample 148",14.54,NA,0,NA,"G4",14.54,"2","G","4","pRPS3-mCherry-tRPS3_mod0_BioRep4","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","RPS3-ORF",14.435,0.105,0.929804942613162
TRUE,255,"H4","Sample 172",13.94,NA,0,NA,"H4",13.94,"2","H","4","pRPS3-mCherry-tRPS3_mod0_BioRep4","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","PGK1-ORF",14.435,-0.494999999999999,1.40932075514202
TRUE,255,"I4","Sample 196",13.55,NA,0,NA,"I4",13.55,"2","I","4","pRPS3-mCherry-tRPS3_mod0_BioRep4","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","mCh-7",14.435,-0.884999999999998,1.84676462145879
TRUE,255,"J4","Sample 220",15.3,NA,0,NA,"J4",15.3,"2","J","4","pRPS3-mCherry-tRPS3_mod0_BioRep4","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","URA3-ORF",14.435,0.865000000000002,0.549046406893524
TRUE,255,"K4","Sample 244",14.67,NA,0,NA,"K4",14.67,"2","K","4","pRPS3-mCherry-tRPS3_mod0_BioRep4","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","RPS3-ORF",14.435,0.235000000000001,0.849684999138649
TRUE,255,"L4","Sample 268",14.16,NA,0,NA,"L4",14.16,"2","L","4","pRPS3-mCherry-tRPS3_mod0_BioRep4","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","PGK1-ORF",14.435,-0.274999999999999,1.20999408921929
TRUE,255,"A5","Sample 5",13.8,NA,0,NA,"A5",13.8,"2","A","5","pRPS3-mCherry-tRPS3_mod0_BioRep5","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","mCh-7",15.325,-1.525,2.87786716002164
TRUE,255,"B5","Sample 29",15.79,NA,0,NA,"B5",15.79,"2","B","5","pRPS3-mCherry-tRPS3_mod0_BioRep5","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","URA3-ORF",15.325,0.465,0.72447107727744
TRUE,255,"C5","Sample 53",15.57,NA,0,NA,"C5",15.57,"2","C","5","pRPS3-mCherry-tRPS3_mod0_BioRep5","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","RPS3-ORF",15.325,0.245000000000001,0.843815796130017
TRUE,255,"D5","Sample 77",15.28,NA,0,NA,"D5",15.28,"2","D","5","pRPS3-mCherry-tRPS3_mod0_BioRep5","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","PGK1-ORF",15.325,-0.0449999999999999,1.03168317930136
TRUE,255,"E5","Sample 101",13.98,NA,0,NA,"E5",13.98,"2","E","5","pRPS3-mCherry-tRPS3_mod0_BioRep5","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","mCh-7",15.325,-1.345,2.54030196507758
TRUE,255,"F5","Sample 125",15.49,NA,0,NA,"F5",15.49,"2","F","5","pRPS3-mCherry-tRPS3_mod0_BioRep5","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","URA3-ORF",15.325,0.165000000000001,0.891928519420092
TRUE,255,"G5","Sample 149",14.8,NA,0,NA,"G5",14.8,"2","G","5","pRPS3-mCherry-tRPS3_mod0_BioRep5","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","RPS3-ORF",15.325,-0.524999999999999,1.43893358001082
TRUE,255,"H5","Sample 173",14.87,NA,0,NA,"H5",14.87,"2","H","5","pRPS3-mCherry-tRPS3_mod0_BioRep5","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","PGK1-ORF",15.325,-0.455,1.3707828049797
TRUE,255,"I5","Sample 197",13.67,NA,0,NA,"I5",13.67,"2","I","5","pRPS3-mCherry-tRPS3_mod0_BioRep5","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","mCh-7",15.325,-1.655,3.14923190627681
TRUE,255,"J5","Sample 221",15.36,NA,0,NA,"J5",15.36,"2","J","5","pRPS3-mCherry-tRPS3_mod0_BioRep5","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","URA3-ORF",15.325,0.0350000000000001,0.976031760776225
TRUE,255,"K5","Sample 245",15.37,NA,0,NA,"K5",15.37,"2","K","5","pRPS3-mCherry-tRPS3_mod0_BioRep5","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","RPS3-ORF",15.325,0.0449999999999999,0.969289816935065
TRUE,255,"L5","Sample 269",15.37,NA,0,NA,"L5",15.37,"2","L","5","pRPS3-mCherry-tRPS3_mod0_BioRep5","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","PGK1-ORF",15.325,0.0449999999999999,0.969289816935065
TRUE,255,"A6","Sample 6",13.26,NA,0,NA,"A6",13.26,"2","A","6","pRPS3-mCherry-tRPS3_mod0_BioRep6","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","mCh-7",14.56,-1.3,2.46228882668983
TRUE,255,"B6","Sample 30",15.32,NA,0,NA,"B6",15.32,"2","B","6","pRPS3-mCherry-tRPS3_mod0_BioRep6","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","URA3-ORF",14.56,0.760000000000002,0.590496330714765
TRUE,255,"C6","Sample 54",15.43,NA,0,NA,"C6",15.43,"2","C","6","pRPS3-mCherry-tRPS3_mod0_BioRep6","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","RPS3-ORF",14.56,0.870000000000001,0.547146850630369
TRUE,255,"D6","Sample 78",14.67,NA,0,NA,"D6",14.67,"2","D","6","pRPS3-mCherry-tRPS3_mod0_BioRep6","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","PGK1-ORF",14.56,0.110000000000001,0.92658806189037
TRUE,255,"E6","Sample 102",13.31,NA,0,NA,"E6",13.31,"2","E","6","pRPS3-mCherry-tRPS3_mod0_BioRep6","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","mCh-7",14.56,-1.25,2.37841423000544
TRUE,255,"F6","Sample 126",14.86,NA,0,NA,"F6",14.86,"2","F","6","pRPS3-mCherry-tRPS3_mod0_BioRep6","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","URA3-ORF",14.56,0.300000000000001,0.812252396356235
TRUE,255,"G6","Sample 150",14.68,NA,0,NA,"G6",14.68,"2","G","6","pRPS3-mCherry-tRPS3_mod0_BioRep6","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","RPS3-ORF",14.56,0.120000000000001,0.920187650624874
TRUE,255,"H6","Sample 174",14.4,NA,0,NA,"H6",14.4,"2","H","6","pRPS3-mCherry-tRPS3_mod0_BioRep6","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","PGK1-ORF",14.56,-0.159999999999998,1.11728713807222
TRUE,255,"I6","Sample 198",12.88,NA,0,NA,"I6",12.88,"2","I","6","pRPS3-mCherry-tRPS3_mod0_BioRep6","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","mCh-7",14.56,-1.68,3.20427951035848
TRUE,255,"J6","Sample 222",14.66,NA,0,NA,"J6",14.66,"2","J","6","pRPS3-mCherry-tRPS3_mod0_BioRep6","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","URA3-ORF",14.56,0.100000000000001,0.933032991536807
TRUE,255,"K6","Sample 246",14.38,NA,0,NA,"K6",14.38,"2","K","6","pRPS3-mCherry-tRPS3_mod0_BioRep6","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep6","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","RPS3-ORF",14.56,-0.179999999999998,1.1328838852958
