,experiment,strain,max gr,time of max gr
47,20201202-Pro-ter_mTurq2-collection_n4,pRPS3-mTurq-tRPS13,0.3808288241792892,2.9353048148148146
48,20201202-Pro-ter_mTurq2-collection_n4,pRPS3-mTurq-tRPS3,0.39552309861075047,3.087784814814815
49,20201202-Pro-ter_mTurq2-collection_n4,pRPS3-mTurq-tSRO9_long,0.3776841082169301,3.09202037037037
50,20201202-Pro-ter_mTurq2-collection_n4,pRPS3-mTurq-tSUN4,0.3747145275885858,3.094138148148147
51,20201202-Pro-ter_mTurq2-collection_n4,pRPS3-mTurq-tTOS6,0.38338441207216073,3.058135925925926
52,20201202-Pro-ter_mTurq2-collection_n4,pSRO9-mTurq-tCLN2,0.38841683526906373,2.7870604629629634
53,20201202-Pro-ter_mTurq2-collection_n4,pSRO9-mTurq-tHSP26,0.3832239968464737,2.7912959259259265
54,20201202-Pro-ter_mTurq2-collection_n4,pSRO9-mTurq-tPAB1,0.37844871236868655,2.662112222222222
55,20201202-Pro-ter_mTurq2-collection_n4,pSRO9-mTurq-tPGK1,0.38303421838050317,2.7828248148148145
56,20201202-Pro-ter_mTurq2-collection_n4,pSRO9-mTurq-tPMA1_long,0.36116415722878803,2.9204803703703703
57,20201202-Pro-ter_mTurq2-collection_n4,pSRO9-mTurq-tRPS13,0.3716189726443958,2.9247159259259257
58,20201202-Pro-ter_mTurq2-collection_n4,pSRO9-mTurq-tRPS3,0.3706706474071907,2.6282273148148145
59,20201202-Pro-ter_mTurq2-collection_n4,pSRO9-mTurq-tSRO9_long,0.3696462652785032,3.013662592592592
60,20201202-Pro-ter_mTurq2-collection_n4,pSRO9-mTurq-tSUN4,0.3663200745497329,2.95860037037037
61,20201202-Pro-ter_mTurq2-collection_n4,pSRO9-mTurq-tTOS6,0.36489021921793613,2.892949259259259
,experiment,strain,max gr,time of max gr
0,20201204-Pro-ter_mTurq2-collection_n5,POT1-ccdB,0.3804440256219687,3.0305672222222224
1,20201204-Pro-ter_mTurq2-collection_n5,null,,
2,20201204-Pro-ter_mTurq2-collection_n5,pCLN2-mTurq-tCLN2,0.3400742853675252,2.9691540740740736
3,20201204-Pro-ter_mTurq2-collection_n5,pCLN2-mTurq-tHSP26,0.35341876483362644,3.479530092592593
4,20201204-Pro-ter_mTurq2-collection_n5,pCLN2-mTurq-tPAB1,0.3556291785575532,2.947977499999999
5,20201204-Pro-ter_mTurq2-collection_n5,pCLN2-mTurq-tPGK1,0.3633889530589569,3.199985462962963
6,20201204-Pro-ter_mTurq2-collection_n5,pCLN2-mTurq-tPMA1_long,0.35113361990237457,3.246575925925926
7,20201204-Pro-ter_mTurq2-collection_n5,pCLN2-mTurq-tRPS13,0.34990394253784907,3.10257
8,20201204-Pro-ter_mTurq2-collection_n5,pCLN2-mTurq-tRPS3,0.36382886011614163,3.0475102777777776
9,20201204-Pro-ter_mTurq2-collection_n5,pCLN2-mTurq-tSRO9_long,0.3470743055706829,3.066568981481481
10,20201204-Pro-ter_mTurq2-collection_n5,pCLN2-mTurq-tSUN4,0.3606117582333254,3.1152763888888892
11,20201204-Pro-ter_mTurq2-collection_n5,pCLN2-mTurq-tTOS6,0.3652450387267844,2.935272222222222
12,20201204-Pro-ter_mTurq2-collection_n5,pHSP26-mTurq-tCLN2,0.3566803018483944,3.081393055555555
13,20201204-Pro-ter_mTurq2-collection_n5,pHSP26-mTurq-tHSP26,0.4036760413340124,3.159748611111111
14,20201204-Pro-ter_mTurq2-collection_n5,pHSP26-mTurq-tPAB1,0.3606625980854085,3.517647407407407
15,20201204-Pro-ter_mTurq2-collection_n5,pHSP26-mTurq-tPGK1,0.3595875256432779,3.3122243518518513
16,20201204-Pro-ter_mTurq2-collection_n5,pHSP26-mTurq-tPMA1_long,0.360723660881566,3.4244672222222228
17,20201204-Pro-ter_mTurq2-collection_n5,pHSP26-mTurq-tRPS13,0.339953861016479,3.3799933333333336
18,20201204-Pro-ter_mTurq2-collection_n5,pHSP26-mTurq-tRPS3,0.3519295679000615,3.399052870370371
19,20201204-Pro-ter_mTurq2-collection_n5,pHSP26-mTurq-tSRO9_long,0.3425927784289407,3.1766899074074075
20,20201204-Pro-ter_mTurq2-collection_n5,pHSP26-mTurq-tSUN4,0.35861138234564954,3.3185774074074077
21,20201204-Pro-ter_mTurq2-collection_n5,pHSP26-mTurq-tTOS6,0.35574010262481937,3.1428073148148146
22,20201204-Pro-ter_mTurq2-collection_n5,pPGK1-mTurq-tCLN2,0.36592877092100623,3.030567314814815
23,20201204-Pro-ter_mTurq2-collection_n5,pPGK1-mTurq-tHSP26,0.39535689673642055,3.310106111111111
24,20201204-Pro-ter_mTurq2-collection_n5,pPGK1-mTurq-tPAB1,0.3670561000080986,2.998803518518518
25,20201204-Pro-ter_mTurq2-collection_n5,pPGK1-mTurq-tPGK1,0.3808779159133375,3.0644514814814805
26,20201204-Pro-ter_mTurq2-collection_n5,pPGK1-mTurq-tPMA1_long,0.3691232044804265,3.1915141666666664
27,20201204-Pro-ter_mTurq2-collection_n5,pPGK1-mTurq-tRPS13,0.3703324984429054,3.0496276851851847
28,20201204-Pro-ter_mTurq2-collection_n5,pPGK1-mTurq-tRPS3,0.3748979406154995,3.2021030555555554
29,20201204-Pro-ter_mTurq2-collection_n5,pPGK1-mTurq-tSRO9_long,0.3603591501318539,3.2232803703703707
30,20201204-Pro-ter_mTurq2-collection_n5,pPGK1-mTurq-tSUN4,0.3618138787816768,3.1682186111111115
31,20201204-Pro-ter_mTurq2-collection_n5,pPGK1-mTurq-tTOS6,0.36659928815578424,3.223279722222222
32,20201204-Pro-ter_mTurq2-collection_n5,pRPS13-mTurq-tCLN2,0.39623199912247636,2.8632699074074073
33,20201204-Pro-ter_mTurq2-collection_n5,pRPS13-mTurq-tHSP26,0.36038568533291004,3.1893940740740736
34,20201204-Pro-ter_mTurq2-collection_n5,pRPS13-mTurq-tPAB1,0.3687996873721886,3.2613987962962967
35,20201204-Pro-ter_mTurq2-collection_n5,pRPS13-mTurq-tPGK1,0.3652762420292172,3.316458888888889
36,20201204-Pro-ter_mTurq2-collection_n5,pRPS13-mTurq-tPMA1_long,0.36081492927349196,2.9373884259259255
37,20201204-Pro-ter_mTurq2-collection_n5,pRPS13-mTurq-tRPS13,0.3586833139493271,3.4541151851851852
38,20201204-Pro-ter_mTurq2-collection_n5,pRPS13-mTurq-tRPS3,0.376590110634765,3.2825748148148155
39,20201204-Pro-ter_mTurq2-collection_n5,pRPS13-mTurq-tSRO9_long,0.36349940332816016,3.1661013888888885
40,20201204-Pro-ter_mTurq2-collection_n5,pRPS13-mTurq-tSUN4,0.36010713440664766,3.1703375
41,20201204-Pro-ter_mTurq2-collection_n5,pRPS13-mTurq-tTOS6,0.3656762415643678,2.971274999999999
42,20201204-Pro-ter_mTurq2-collection_n5,pRPS3-mTurq-tCLN2,0.36780332714674446,3.1004519444444436
43,20201204-Pro-ter_mTurq2-collection_n5,pRPS3-mTurq-tHSP26,0.3788991786934639,3.303754351851852
44,20201204-Pro-ter_mTurq2-collection_n5,pRPS3-mTurq-tPAB1,0.36880898523938216,3.185158981481481
45,20201204-Pro-ter_mTurq2-collection_n5,pRPS3-mTurq-tPGK1,0.38474130575409854,3.1301017592592593
46,20201204-Pro-ter_mTurq2-collection_n5,pRPS3-mTurq-tPMA1_long,0.3569354674610289,2.96491824074074
47,20201204-Pro-ter_mTurq2-collection_n5,pRPS3-mTurq-tRPS13,0.3756466583571962,2.9479774999999995
48,20201204-Pro-ter_mTurq2-collection_n5,pRPS3-mTurq-tRPS3,0.3886442549985996,3.0199809259259256
49,20201204-Pro-ter_mTurq2-collection_n5,pRPS3-mTurq-tSRO9_long,0.37442735929729276,2.9903311111111113
50,20201204-Pro-ter_mTurq2-collection_n5,pRPS3-mTurq-tSUN4,0.3713014697236421,2.9776256481481482
51,20201204-Pro-ter_mTurq2-collection_n5,pRPS3-mTurq-tTOS6,0.3644828132218011,2.9564464814814806
52,20201204-Pro-ter_mTurq2-collection_n5,pSRO9-mTurq-tCLN2,0.38075192628799137,3.034804351851852
53,20201204-Pro-ter_mTurq2-collection_n5,pSRO9-mTurq-tHSP26,0.37071432375461627,3.075038888888889
54,20201204-Pro-ter_mTurq2-collection_n5,pSRO9-mTurq-tPAB1,0.36004275360990157,3.2084555555555556
55,20201204-Pro-ter_mTurq2-collection_n5,pSRO9-mTurq-tPGK1,0.37362058159213524,2.9246814814814814
56,20201204-Pro-ter_mTurq2-collection_n5,pSRO9-mTurq-tPMA1_long,0.33252709758817695,3.231751111111111
57,20201204-Pro-ter_mTurq2-collection_n5,pSRO9-mTurq-tRPS13,0.3622519954179902,3.0305687037037035
58,20201204-Pro-ter_mTurq2-collection_n5,pSRO9-mTurq-tRPS3,0.36619871799613174,3.087746388888888
59,20201204-Pro-ter_mTurq2-collection_n5,pSRO9-mTurq-tSRO9_long,0.3496872756045766,3.111041759259259
60,20201204-Pro-ter_mTurq2-collection_n5,pSRO9-mTurq-tSUN4,0.336477406891695,3.244458055555555
61,20201204-Pro-ter_mTurq2-collection_n5,pSRO9-mTurq-tTOS6,0.35522099625613474,3.257164722222222
,experiment,strain,max gr,time of max gr
0,20201205-Pro-ter_mTurq2-collection_n6,POT1-ccdB,0.34251095639434337,3.2718372222222216
1,20201205-Pro-ter_mTurq2-collection_n6,null,,
2,20201205-Pro-ter_mTurq2-collection_n6,pCLN2-mTurq-tCLN2,0.3444478231854594,2.977483703703703
3,20201205-Pro-ter_mTurq2-collection_n6,pCLN2-mTurq-tHSP26,0.35711382819492277,2.939365462962962
4,20201205-Pro-ter_mTurq2-collection_n6,pCLN2-mTurq-tPAB1,0.34078940418415876,2.888541111111111
5,20201205-Pro-ter_mTurq2-collection_n6,pCLN2-mTurq-tPGK1,0.34332738328831175,2.8779526851851847
6,20201205-Pro-ter_mTurq2-collection_n6,pCLN2-mTurq-tPMA1_long,0.33971778089528326,3.119367499999999
7,20201205-Pro-ter_mTurq2-collection_n6,pCLN2-mTurq-tRPS13,0.36920518370767474,2.969013055555555
8,20201205-Pro-ter_mTurq2-collection_n6,pCLN2-mTurq-tRPS3,0.36360976436996706,2.9965422222222218
9,20201205-Pro-ter_mTurq2-collection_n6,pCLN2-mTurq-tSRO9_long,0.3338381938908461,3.1087792592592587
10,20201205-Pro-ter_mTurq2-collection_n6,pCLN2-mTurq-tSUN4,0.351580622151339,3.091837962962962
11,20201205-Pro-ter_mTurq2-collection_n6,pCLN2-mTurq-tTOS6,0.3433681948830874,3.1596023148148147
12,20201205-Pro-ter_mTurq2-collection_n6,pHSP26-mTurq-tCLN2,0.3505862587359281,3.01136611111111
13,20201205-Pro-ter_mTurq2-collection_n6,pHSP26-mTurq-tHSP26,0.3347163516044733,3.068542499999999
14,20201205-Pro-ter_mTurq2-collection_n6,pHSP26-mTurq-tPAB1,0.3306680973115463,3.1193667592592584
15,20201205-Pro-ter_mTurq2-collection_n6,pHSP26-mTurq-tPGK1,0.3343539291450706,2.916070277777777
16,20201205-Pro-ter_mTurq2-collection_n6,pHSP26-mTurq-tPMA1_long,0.3232522414118385,3.1617199074074063
17,20201205-Pro-ter_mTurq2-collection_n6,pHSP26-mTurq-tRPS13,0.3512133545484435,3.1913670370370357
18,20201205-Pro-ter_mTurq2-collection_n6,pHSP26-mTurq-tRPS3,0.3340315042799361,3.0219543518518517
19,20201205-Pro-ter_mTurq2-collection_n6,pHSP26-mTurq-tSRO9_long,0.31621272390677446,3.4179544444444447
20,20201205-Pro-ter_mTurq2-collection_n6,pHSP26-mTurq-tSUN4,0.3349506573200107,3.2421905555555544
21,20201205-Pro-ter_mTurq2-collection_n6,pHSP26-mTurq-tTOS6,0.33335328223281,3.871125925925926
22,20201205-Pro-ter_mTurq2-collection_n6,pPGK1-mTurq-tCLN2,0.3324109883975997,3.329013611111111
23,20201205-Pro-ter_mTurq2-collection_n6,pPGK1-mTurq-tHSP26,0.33287134379797934,3.015601574074074
24,20201205-Pro-ter_mTurq2-collection_n6,pPGK1-mTurq-tPAB1,0.3520864089357311,2.865246018518518
25,20201205-Pro-ter_mTurq2-collection_n6,pPGK1-mTurq-tPGK1,0.3496116781270967,2.736067777777778
26,20201205-Pro-ter_mTurq2-collection_n6,pPGK1-mTurq-tPMA1_long,0.3699415720152121,3.214661481481481
27,20201205-Pro-ter_mTurq2-collection_n6,pPGK1-mTurq-tRPS13,0.3352080277578425,3.091835462962963
28,20201205-Pro-ter_mTurq2-collection_n6,pPGK1-mTurq-tRPS3,0.3475529049113332,2.9435999999999996
29,20201205-Pro-ter_mTurq2-collection_n6,pPGK1-mTurq-tSRO9_long,0.35182598050802605,2.9181884259259254
30,20201205-Pro-ter_mTurq2-collection_n6,pPGK1-mTurq-tSUN4,0.3288044571607134,3.030425462962963
31,20201205-Pro-ter_mTurq2-collection_n6,pPGK1-mTurq-tTOS6,0.3363859510756143,2.9690125925925916
32,20201205-Pro-ter_mTurq2-collection_n6,pRPS13-mTurq-tCLN2,0.3502962647543397,2.882188055555555
33,20201205-Pro-ter_mTurq2-collection_n6,pRPS13-mTurq-tHSP26,0.34882034924824423,2.774185925925926
34,20201205-Pro-ter_mTurq2-collection_n6,pRPS13-mTurq-tPAB1,0.36514411893628645,2.867364259259259
35,20201205-Pro-ter_mTurq2-collection_n6,pRPS13-mTurq-tPGK1,0.33784134615704425,3.4073665740740737
36,20201205-Pro-ter_mTurq2-collection_n6,pRPS13-mTurq-tPMA1_long,0.3529691566660011,2.575123703703704
37,20201205-Pro-ter_mTurq2-collection_n6,pRPS13-mTurq-tRPS13,0.3472867320823613,2.861011111111111
38,20201205-Pro-ter_mTurq2-collection_n6,pRPS13-mTurq-tRPS3,0.3431598268988777,3.3544253703703704
39,20201205-Pro-ter_mTurq2-collection_n6,pRPS13-mTurq-tSRO9_long,0.34614058184111907,3.1384267592592585
40,20201205-Pro-ter_mTurq2-collection_n6,pRPS13-mTurq-tSUN4,0.3320028499294201,3.121482685185185
41,20201205-Pro-ter_mTurq2-collection_n6,pRPS13-mTurq-tTOS6,0.30649060497516173,3.119366018518519
42,20201205-Pro-ter_mTurq2-collection_n6,pRPS3-mTurq-tCLN2,0.35923396239764777,2.8948941666666665
43,20201205-Pro-ter_mTurq2-collection_n6,pRPS3-mTurq-tHSP26,0.3590013527777989,2.7678330555555557
44,20201205-Pro-ter_mTurq2-collection_n6,pRPS3-mTurq-tPAB1,0.3607505507396156,2.742420833333333
45,20201205-Pro-ter_mTurq2-collection_n6,pRPS3-mTurq-tPGK1,0.366463213320761,2.8144221296296292
46,20201205-Pro-ter_mTurq2-collection_n6,pRPS3-mTurq-tPMA1_long,0.3465473833915941,2.996542129629629
47,20201205-Pro-ter_mTurq2-collection_n6,pRPS3-mTurq-tRPS13,0.35618429053732414,2.9690125
48,20201205-Pro-ter_mTurq2-collection_n6,pRPS3-mTurq-tRPS3,0.3597905040119577,2.755126944444445
49,20201205-Pro-ter_mTurq2-collection_n6,pRPS3-mTurq-tSRO9_long,0.3667265696621086,2.9626600925925923
50,20201205-Pro-ter_mTurq2-collection_n6,pRPS3-mTurq-tSUN4,0.35439873629879365,3.115131666666666
51,20201205-Pro-ter_mTurq2-collection_n6,pRPS3-mTurq-tTOS6,0.3625027088633199,2.977483611111111
52,20201205-Pro-ter_mTurq2-collection_n6,pSRO9-mTurq-tCLN2,0.3486456140108538,2.9817185185185178
53,20201205-Pro-ter_mTurq2-collection_n6,pSRO9-mTurq-tHSP26,0.355800426606309,2.835598703703704
54,20201205-Pro-ter_mTurq2-collection_n6,pSRO9-mTurq-tPAB1,0.35554558746173603,2.886423425925925
55,20201205-Pro-ter_mTurq2-collection_n6,pSRO9-mTurq-tPGK1,0.3549891137081964,3.0325431481481475
56,20201205-Pro-ter_mTurq2-collection_n6,pSRO9-mTurq-tPMA1_long,0.3235233702903511,3.312072407407407
57,20201205-Pro-ter_mTurq2-collection_n6,pSRO9-mTurq-tRPS13,0.3325892337123807,3.2040727777777773
58,20201205-Pro-ter_mTurq2-collection_n6,pSRO9-mTurq-tRPS3,0.3074630169416134,3.8690118518518517
59,20201205-Pro-ter_mTurq2-collection_n6,pSRO9-mTurq-tSRO9_long,0.34311725064869536,3.231603055555555
60,20201205-Pro-ter_mTurq2-collection_n6,pSRO9-mTurq-tSUN4,0.34153982194796595,3.0261893518518512
61,20201205-Pro-ter_mTurq2-collection_n6,pSRO9-mTurq-tTOS6,0.33138545920486334,3.072778981481481
