"Include","Color","Pos","Name","Cp","Concentration","Standard","Status","Well","Cq","ExpRep","WellR","WellC","SampleID","Strain","Pro_mCh","Promoter","mCherry","BioRep","Ter_mod","Terminator","Construct","remove","Type","TechRep","TargetID","norm.by","Value.norm","Value.normexp"
TRUE,255,"C2","Sample 50",12.58,NA,0,NA,"C2",12.58,"2","C","2","pPGK1-mCherry-tRPS3_WT_BioRep5","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep5","tRPS3_WT","tRPS3","WT",FALSE,"+RT","1","RPS3-ORF",13.92,-1.34,2.53151318794056
TRUE,255,"D2","Sample 74",13.39,NA,0,NA,"D2",13.39,"2","D","2","pPGK1-mCherry-tRPS3_WT_BioRep5","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep5","tRPS3_WT","tRPS3","WT",FALSE,"+RT","1","PGK1-ORF",13.92,-0.529999999999999,1.4439291955225
TRUE,255,"E2","Sample 98",11.78,NA,0,NA,"E2",11.78,"2","E","2","pPGK1-mCherry-tRPS3_WT_BioRep5","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep5","tRPS3_WT","tRPS3","WT",FALSE,"+RT","2","mCh-7",13.92,-2.14,4.40762046350644
TRUE,255,"F2","Sample 122",14.45,NA,0,NA,"F2",14.45,"2","F","2","pPGK1-mCherry-tRPS3_WT_BioRep5","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep5","tRPS3_WT","tRPS3","WT",FALSE,"+RT","2","URA3-ORF",13.92,0.529999999999999,0.692554734055463
TRUE,255,"G2","Sample 146",13.92,NA,0,NA,"G2",13.92,"2","G","2","pPGK1-mCherry-tRPS3_WT_BioRep5","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep5","tRPS3_WT","tRPS3","WT",FALSE,"+RT","2","RPS3-ORF",13.92,0,1
TRUE,255,"H2","Sample 170",13.99,NA,0,NA,"H2",13.99,"2","H","2","pPGK1-mCherry-tRPS3_WT_BioRep5","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep5","tRPS3_WT","tRPS3","WT",FALSE,"+RT","2","PGK1-ORF",13.92,0.0700000000000003,0.952637998043937
TRUE,255,"I2","Sample 194",11.77,NA,0,NA,"I2",11.77,"2","I","2","pPGK1-mCherry-tRPS3_WT_BioRep5","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep5","tRPS3_WT","tRPS3","WT",FALSE,"+RT","3","mCh-7",13.92,-2.15,4.43827788827138
TRUE,255,"J2","Sample 218",14.55,NA,0,NA,"J2",14.55,"2","J","2","pPGK1-mCherry-tRPS3_WT_BioRep5","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep5","tRPS3_WT","tRPS3","WT",FALSE,"+RT","3","URA3-ORF",13.92,0.630000000000001,0.646176415318746
TRUE,255,"K2","Sample 242",14.41,NA,0,NA,"K2",14.41,"2","K","2","pPGK1-mCherry-tRPS3_WT_BioRep5","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep5","tRPS3_WT","tRPS3","WT",FALSE,"+RT","3","RPS3-ORF",13.92,0.49,0.712025097798536
TRUE,255,"L2","Sample 266",13.89,NA,0,NA,"L2",13.89,"2","L","2","pPGK1-mCherry-tRPS3_WT_BioRep5","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep5","tRPS3_WT","tRPS3","WT",FALSE,"+RT","3","PGK1-ORF",13.92,-0.0299999999999994,1.02101212570719
TRUE,255,"A3","Sample 3",10.92,NA,0,NA,"A3",10.92,"2","A","3","pPGK1-mCherry-tRPS3_WT_BioRep6","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep6","tRPS3_WT","tRPS3","WT",FALSE,"+RT","1","mCh-7",13.84,-2.92,7.56846117380477
TRUE,255,"B3","Sample 27",13.82,NA,0,NA,"B3",13.82,"2","B","3","pPGK1-mCherry-tRPS3_WT_BioRep6","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep6","tRPS3_WT","tRPS3","WT",FALSE,"+RT","1","URA3-ORF",13.84,-0.0199999999999996,1.01395947979003
TRUE,255,"C3","Sample 51",13.84,NA,0,NA,"C3",13.84,"2","C","3","pPGK1-mCherry-tRPS3_WT_BioRep6","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep6","tRPS3_WT","tRPS3","WT",FALSE,"+RT","1","RPS3-ORF",13.84,0,1
TRUE,255,"D3","Sample 75",13.44,NA,0,NA,"D3",13.44,"2","D","3","pPGK1-mCherry-tRPS3_WT_BioRep6","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep6","tRPS3_WT","tRPS3","WT",FALSE,"+RT","1","PGK1-ORF",13.84,-0.4,1.31950791077289
TRUE,255,"E3","Sample 99",11.69,NA,0,NA,"E3",11.69,"2","E","3","pPGK1-mCherry-tRPS3_WT_BioRep6","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep6","tRPS3_WT","tRPS3","WT",FALSE,"+RT","2","mCh-7",13.84,-2.15,4.43827788827138
TRUE,255,"F3","Sample 123",14.28,NA,0,NA,"F3",14.28,"2","F","3","pPGK1-mCherry-tRPS3_WT_BioRep6","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep6","tRPS3_WT","tRPS3","WT",FALSE,"+RT","2","URA3-ORF",13.84,0.44,0.737134608645551
TRUE,255,"G3","Sample 147",13.95,NA,0,NA,"G3",13.95,"2","G","3","pPGK1-mCherry-tRPS3_WT_BioRep6","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep6","tRPS3_WT","tRPS3","WT",FALSE,"+RT","2","RPS3-ORF",13.84,0.109999999999999,0.926588061890371
TRUE,255,"H3","Sample 171",13.55,NA,0,NA,"H3",13.55,"2","H","3","pPGK1-mCherry-tRPS3_WT_BioRep6","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep6","tRPS3_WT","tRPS3","WT",FALSE,"+RT","2","PGK1-ORF",13.84,-0.289999999999999,1.22264027769207
TRUE,255,"I3","Sample 195",11.44,NA,0,NA,"I3",11.44,"2","I","3","pPGK1-mCherry-tRPS3_WT_BioRep6","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep6","tRPS3_WT","tRPS3","WT",FALSE,"+RT","3","mCh-7",13.84,-2.4,5.27803164309158
TRUE,255,"J3","Sample 219",14.28,NA,0,NA,"J3",14.28,"2","J","3","pPGK1-mCherry-tRPS3_WT_BioRep6","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep6","tRPS3_WT","tRPS3","WT",FALSE,"+RT","3","URA3-ORF",13.84,0.44,0.737134608645551
TRUE,255,"K3","Sample 243",13.89,NA,0,NA,"K3",13.89,"2","K","3","pPGK1-mCherry-tRPS3_WT_BioRep6","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep6","tRPS3_WT","tRPS3","WT",FALSE,"+RT","3","RPS3-ORF",13.84,0.0500000000000007,0.965936328924845
TRUE,255,"L3","Sample 267",13.67,NA,0,NA,"L3",13.67,"2","L","3","pPGK1-mCherry-tRPS3_WT_BioRep6","pPGK1-mCherry-tRPS3_WT","pPGK1-mCherry","pPGK1","mCherry","BioRep6","tRPS3_WT","tRPS3","WT",FALSE,"+RT","3","PGK1-ORF",13.84,-0.17,1.12505848468881
TRUE,255,"A4","Sample 4",11.52,NA,0,NA,"A4",11.52,"1","A","4","pRPS3-mCherry-tRPS3_mod0_BioRep1","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","mCh-7",11.31,0.209999999999999,0.864537231307866
TRUE,255,"B4","Sample 28",12.95,NA,0,NA,"B4",12.95,"1","B","4","pRPS3-mCherry-tRPS3_mod0_BioRep1","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","URA3-ORF",11.31,1.64,0.320856474390726
TRUE,255,"C4","Sample 52",10.96,NA,0,NA,"C4",10.96,"1","C","4","pRPS3-mCherry-tRPS3_mod0_BioRep1","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","RPS3-ORF",11.31,-0.35,1.27456062731926
TRUE,255,"D4","Sample 76",11.43,NA,0,NA,"D4",11.43,"1","D","4","pRPS3-mCherry-tRPS3_mod0_BioRep1","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","PGK1-ORF",11.31,0.119999999999999,0.920187650624876
TRUE,255,"E4","Sample 100",11.5,NA,0,NA,"E4",11.5,"1","E","4","pRPS3-mCherry-tRPS3_mod0_BioRep1","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","mCh-7",11.31,0.19,0.876605721316035
TRUE,255,"F4","Sample 124",12.96,NA,0,NA,"F4",12.96,"1","F","4","pRPS3-mCherry-tRPS3_mod0_BioRep1","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","URA3-ORF",11.31,1.65,0.318640156829815
TRUE,255,"G4","Sample 148",11.22,NA,0,NA,"G4",11.22,"1","G","4","pRPS3-mCherry-tRPS3_mod0_BioRep1","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","RPS3-ORF",11.31,-0.0899999999999999,1.06437018245336
TRUE,255,"H4","Sample 172",11.31,NA,0,NA,"H4",11.31,"1","H","4","pRPS3-mCherry-tRPS3_mod0_BioRep1","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","PGK1-ORF",11.31,0,1
TRUE,255,"I4","Sample 196",11.19,NA,0,NA,"I4",11.19,"1","I","4","pRPS3-mCherry-tRPS3_mod0_BioRep1","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","mCh-7",11.31,-0.120000000000001,1.08673486252606
TRUE,255,"J4","Sample 220",12.66,NA,0,NA,"J4",12.66,"1","J","4","pRPS3-mCherry-tRPS3_mod0_BioRep1","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","URA3-ORF",11.31,1.35,0.392292048948375
TRUE,255,"K4","Sample 244",10.68,NA,0,NA,"K4",10.68,"1","K","4","pRPS3-mCherry-tRPS3_mod0_BioRep1","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","RPS3-ORF",11.31,-0.630000000000001,1.54756499354239
TRUE,255,"L4","Sample 268",11.29,NA,0,NA,"L4",11.29,"1","L","4","pRPS3-mCherry-tRPS3_mod0_BioRep1","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep1","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","PGK1-ORF",11.31,-0.0200000000000014,1.01395947979003
TRUE,255,"A5","Sample 5",9.76,NA,0,NA,"A5",9.76,"1","A","5","pRPS3-mCherry-tRPS3_mod0_BioRep2","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","mCh-7",10.78,-1.02,2.02791895958006
TRUE,255,"B5","Sample 29",12.3,NA,0,NA,"B5",12.3,"1","B","5","pRPS3-mCherry-tRPS3_mod0_BioRep2","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","URA3-ORF",10.78,1.52,0.348685916587601
TRUE,255,"C5","Sample 53",10.78,NA,0,NA,"C5",10.78,"1","C","5","pRPS3-mCherry-tRPS3_mod0_BioRep2","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","RPS3-ORF",10.78,0,1
TRUE,255,"D5","Sample 77",10.7,NA,0,NA,"D5",10.7,"1","D","5","pRPS3-mCherry-tRPS3_mod0_BioRep2","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","PGK1-ORF",10.78,-0.0800000000000001,1.05701804056138
TRUE,255,"E5","Sample 101",10.32,NA,0,NA,"E5",10.32,"1","E","5","pRPS3-mCherry-tRPS3_mod0_BioRep2","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","mCh-7",10.78,-0.459999999999999,1.37554181813974
TRUE,255,"F5","Sample 125",11.45,NA,0,NA,"F5",11.45,"1","F","5","pRPS3-mCherry-tRPS3_mod0_BioRep2","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","URA3-ORF",10.78,0.67,0.628506687260914
TRUE,255,"G5","Sample 149",10.18,NA,0,NA,"G5",10.18,"1","G","5","pRPS3-mCherry-tRPS3_mod0_BioRep2","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","RPS3-ORF",10.78,-0.6,1.5157165665104
TRUE,255,"H5","Sample 173",10.39,NA,0,NA,"H5",10.39,"1","H","5","pRPS3-mCherry-tRPS3_mod0_BioRep2","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","PGK1-ORF",10.78,-0.389999999999999,1.31039340385836
TRUE,255,"I5","Sample 197",9.88,NA,0,NA,"I5",9.88,"1","I","5","pRPS3-mCherry-tRPS3_mod0_BioRep2","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","mCh-7",10.78,-0.899999999999999,1.86606598307361
TRUE,255,"J5","Sample 221",11.4,NA,0,NA,"J5",11.4,"1","J","5","pRPS3-mCherry-tRPS3_mod0_BioRep2","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","URA3-ORF",10.78,0.620000000000001,0.650670927720966
TRUE,255,"K5","Sample 245",10.46,NA,0,NA,"K5",10.46,"1","K","5","pRPS3-mCherry-tRPS3_mod0_BioRep2","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","RPS3-ORF",10.78,-0.319999999999999,1.24833054890161
TRUE,255,"L5","Sample 269",11.37,NA,0,NA,"L5",11.37,"1","L","5","pRPS3-mCherry-tRPS3_mod0_BioRep2","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep2","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","PGK1-ORF",10.78,0.59,0.664342907048256
TRUE,255,"A6","Sample 6",11.3,NA,0,NA,"A6",11.3,"1","A","6","pRPS3-mCherry-tRPS3_mod0_BioRep3","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","mCh-7",11.65,-0.35,1.27456062731926
TRUE,255,"B6","Sample 30",12.75,NA,0,NA,"B6",12.75,"1","B","6","pRPS3-mCherry-tRPS3_mod0_BioRep3","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","URA3-ORF",11.65,1.1,0.466516495768404
TRUE,255,"C6","Sample 54",11.65,NA,0,NA,"C6",11.65,"1","C","6","pRPS3-mCherry-tRPS3_mod0_BioRep3","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","RPS3-ORF",11.65,0,1
TRUE,255,"D6","Sample 78",11.86,NA,0,NA,"D6",11.86,"1","D","6","pRPS3-mCherry-tRPS3_mod0_BioRep3","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","PGK1-ORF",11.65,0.209999999999999,0.864537231307866
TRUE,255,"E6","Sample 102",11.21,NA,0,NA,"E6",11.21,"1","E","6","pRPS3-mCherry-tRPS3_mod0_BioRep3","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","mCh-7",11.65,-0.44,1.35660432744767
TRUE,255,"F6","Sample 126",11.97,NA,0,NA,"F6",11.97,"1","F","6","pRPS3-mCherry-tRPS3_mod0_BioRep3","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","URA3-ORF",11.65,0.32,0.801069877589622
TRUE,255,"G6","Sample 150",10.94,NA,0,NA,"G6",10.94,"1","G","6","pRPS3-mCherry-tRPS3_mod0_BioRep3","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","RPS3-ORF",11.65,-0.710000000000001,1.63580411711556
TRUE,255,"H6","Sample 174",11.25,NA,0,NA,"H6",11.25,"1","H","6","pRPS3-mCherry-tRPS3_mod0_BioRep3","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","PGK1-ORF",11.65,-0.4,1.31950791077289
TRUE,255,"I6","Sample 198",10.56,NA,0,NA,"I6",10.56,"1","I","6","pRPS3-mCherry-tRPS3_mod0_BioRep3","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","mCh-7",11.65,-1.09,2.12874036490672
TRUE,255,"J6","Sample 222",11.89,NA,0,NA,"J6",11.89,"1","J","6","pRPS3-mCherry-tRPS3_mod0_BioRep3","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","URA3-ORF",11.65,0.24,0.846745312362527
TRUE,255,"K6","Sample 246",10.87,NA,0,NA,"K6",10.87,"1","K","6","pRPS3-mCherry-tRPS3_mod0_BioRep3","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","RPS3-ORF",11.65,-0.780000000000001,1.71713087287551
TRUE,255,"L6","Sample 270",10.89,NA,0,NA,"L6",10.89,"1","L","6","pRPS3-mCherry-tRPS3_mod0_BioRep3","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep3","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","PGK1-ORF",11.65,-0.76,1.69349062472505
TRUE,255,"A4","Sample 4",12.87,NA,0,NA,"A4",12.87,"2","A","4","pRPS3-mCherry-tRPS3_mod0_BioRep4","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","mCh-7",14.61,-1.74,3.34035167771348
TRUE,255,"B4","Sample 28",15.46,NA,0,NA,"B4",15.46,"2","B","4","pRPS3-mCherry-tRPS3_mod0_BioRep4","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","URA3-ORF",14.61,0.850000000000001,0.554784736033922
TRUE,255,"C4","Sample 52",14.61,NA,0,NA,"C4",14.61,"2","C","4","pRPS3-mCherry-tRPS3_mod0_BioRep4","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","RPS3-ORF",14.61,0,1
TRUE,255,"D4","Sample 76",14.33,NA,0,NA,"D4",14.33,"2","D","4","pRPS3-mCherry-tRPS3_mod0_BioRep4","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","PGK1-ORF",14.61,-0.279999999999999,1.21419488439505
TRUE,255,"E4","Sample 100",13.71,NA,0,NA,"E4",13.71,"2","E","4","pRPS3-mCherry-tRPS3_mod0_BioRep4","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","mCh-7",14.61,-0.899999999999999,1.86606598307361
TRUE,255,"F4","Sample 124",15.24,NA,0,NA,"F4",15.24,"2","F","4","pRPS3-mCherry-tRPS3_mod0_BioRep4","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","URA3-ORF",14.61,0.630000000000001,0.646176415318746
TRUE,255,"G4","Sample 148",14.54,NA,0,NA,"G4",14.54,"2","G","4","pRPS3-mCherry-tRPS3_mod0_BioRep4","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","RPS3-ORF",14.61,-0.0700000000000003,1.04971668362307
TRUE,255,"H4","Sample 172",13.94,NA,0,NA,"H4",13.94,"2","H","4","pRPS3-mCherry-tRPS3_mod0_BioRep4","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","PGK1-ORF",14.61,-0.67,1.59107296750984
TRUE,255,"I4","Sample 196",13.55,NA,0,NA,"I4",13.55,"2","I","4","pRPS3-mCherry-tRPS3_mod0_BioRep4","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","mCh-7",14.61,-1.06,2.08493152168224
TRUE,255,"J4","Sample 220",15.3,NA,0,NA,"J4",15.3,"2","J","4","pRPS3-mCherry-tRPS3_mod0_BioRep4","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","URA3-ORF",14.61,0.690000000000001,0.619853849969493
TRUE,255,"K4","Sample 244",14.67,NA,0,NA,"K4",14.67,"2","K","4","pRPS3-mCherry-tRPS3_mod0_BioRep4","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","RPS3-ORF",14.61,0.0600000000000005,0.959264119325264
TRUE,255,"L4","Sample 268",14.16,NA,0,NA,"L4",14.16,"2","L","4","pRPS3-mCherry-tRPS3_mod0_BioRep4","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep4","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","3","PGK1-ORF",14.61,-0.449999999999999,1.36604025675439
TRUE,255,"A5","Sample 5",13.8,NA,0,NA,"A5",13.8,"2","A","5","pRPS3-mCherry-tRPS3_mod0_BioRep5","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","mCh-7",15.37,-1.57,2.9690471412581
TRUE,255,"B5","Sample 29",15.79,NA,0,NA,"B5",15.79,"2","B","5","pRPS3-mCherry-tRPS3_mod0_BioRep5","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","URA3-ORF",15.37,0.42,0.747424624317469
TRUE,255,"C5","Sample 53",15.57,NA,0,NA,"C5",15.57,"2","C","5","pRPS3-mCherry-tRPS3_mod0_BioRep5","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","RPS3-ORF",15.37,0.200000000000001,0.870550563296123
TRUE,255,"D5","Sample 77",15.28,NA,0,NA,"D5",15.28,"2","D","5","pRPS3-mCherry-tRPS3_mod0_BioRep5","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","1","PGK1-ORF",15.37,-0.0899999999999999,1.06437018245336
TRUE,255,"E5","Sample 101",13.98,NA,0,NA,"E5",13.98,"2","E","5","pRPS3-mCherry-tRPS3_mod0_BioRep5","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","mCh-7",15.37,-1.39,2.62078680771672
TRUE,255,"F5","Sample 125",15.49,NA,0,NA,"F5",15.49,"2","F","5","pRPS3-mCherry-tRPS3_mod0_BioRep5","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","URA3-ORF",15.37,0.120000000000001,0.920187650624874
TRUE,255,"G5","Sample 149",14.8,NA,0,NA,"G5",14.8,"2","G","5","pRPS3-mCherry-tRPS3_mod0_BioRep5","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","RPS3-ORF",15.37,-0.569999999999999,1.48452357062905
TRUE,255,"H5","Sample 173",14.87,NA,0,NA,"H5",14.87,"2","H","5","pRPS3-mCherry-tRPS3_mod0_BioRep5","pRPS3-mCherry-tRPS3_mod0","pRPS3-mCherry","pRPS3","mCherry","BioRep5","tRPS3_mod0","tRPS3","mod0",FALSE,"+RT","2","PGK1-ORF",15.37,-0.5,1.4142135623731
