Include,Color,Pos,Name,Cp,Concentration,Standard,Status,well,cq,well_row,well_col,sample_id,strain,pro_mCh,promoter,mCherry,bio_rep,ter_mod,terminator,construct,exp_rep,remove,prep_type,tech_rep,target_id,ref_cq,delta_cq,rel_abund
TRUE,255,A16,Sample 16,11.75,NA,0,NA,A16,11.75,A,16,pRPS3-mCherry-tRPS3_modD_BioRep1_ExpRep1,pRPS3-mCherry-tRPS3_modD,pRPS3-mCherry,pRPS3,mCherry,BioRep1,tRPS3_modD,tRPS3,modD,ExpRep1,FALSE,+RT,1,mCh-7,10.99,0.7599999999999998,0.5904963307147653
TRUE,255,E16,Sample 112,10.54,NA,0,NA,E16,10.54,E,16,pRPS3-mCherry-tRPS3_modD_BioRep1_ExpRep1,pRPS3-mCherry-tRPS3_modD,pRPS3-mCherry,pRPS3,mCherry,BioRep1,tRPS3_modD,tRPS3,modD,ExpRep1,FALSE,+RT,2,mCh-7,10.99,-0.45000000000000107,1.3660402567543966
TRUE,255,I16,Sample 208,10.54,NA,0,NA,I16,10.54,I,16,pRPS3-mCherry-tRPS3_modD_BioRep1_ExpRep1,pRPS3-mCherry-tRPS3_modD,pRPS3-mCherry,pRPS3,mCherry,BioRep1,tRPS3_modD,tRPS3,modD,ExpRep1,FALSE,+RT,3,mCh-7,10.99,-0.45000000000000107,1.3660402567543966
TRUE,255,A17,Sample 17,11.57,NA,0,NA,A17,11.57,A,17,pRPS3-mCherry-tRPS3_modD_BioRep2_ExpRep1,pRPS3-mCherry-tRPS3_modD,pRPS3-mCherry,pRPS3,mCherry,BioRep2,tRPS3_modD,tRPS3,modD,ExpRep1,FALSE,+RT,1,mCh-7,11.28,0.2900000000000009,0.8179020585577806
TRUE,255,E17,Sample 113,10.53,NA,0,NA,E17,10.53,E,17,pRPS3-mCherry-tRPS3_modD_BioRep2_ExpRep1,pRPS3-mCherry-tRPS3_modD,pRPS3-mCherry,pRPS3,mCherry,BioRep2,tRPS3_modD,tRPS3,modD,ExpRep1,FALSE,+RT,2,mCh-7,11.28,-0.75,1.681792830507429
TRUE,255,I17,Sample 209,10.49,NA,0,NA,I17,10.49,I,17,pRPS3-mCherry-tRPS3_modD_BioRep2_ExpRep1,pRPS3-mCherry-tRPS3_modD,pRPS3-mCherry,pRPS3,mCherry,BioRep2,tRPS3_modD,tRPS3,modD,ExpRep1,FALSE,+RT,3,mCh-7,11.28,-0.7899999999999991,1.7290744626157293
TRUE,255,A18,Sample 18,10.91,NA,0,NA,A18,10.91,A,18,pRPS3-mCherry-tRPS3_modD_BioRep3_ExpRep1,pRPS3-mCherry-tRPS3_modD,pRPS3-mCherry,pRPS3,mCherry,BioRep3,tRPS3_modD,tRPS3,modD,ExpRep1,FALSE,+RT,1,mCh-7,11.51,-0.5999999999999996,1.5157165665103978
TRUE,255,E18,Sample 114,10.3,NA,0,NA,E18,10.3,E,18,pRPS3-mCherry-tRPS3_modD_BioRep3_ExpRep1,pRPS3-mCherry-tRPS3_modD,pRPS3-mCherry,pRPS3,mCherry,BioRep3,tRPS3_modD,tRPS3,modD,ExpRep1,FALSE,+RT,2,mCh-7,11.51,-1.209999999999999,2.3133763678105734
TRUE,255,I18,Sample 210,10.5,NA,0,NA,I18,10.5,I,18,pRPS3-mCherry-tRPS3_modD_BioRep3_ExpRep1,pRPS3-mCherry-tRPS3_modD,pRPS3-mCherry,pRPS3,mCherry,BioRep3,tRPS3_modD,tRPS3,modD,ExpRep1,FALSE,+RT,3,mCh-7,11.51,-1.0099999999999998,2.0139111001134373
TRUE,255,A16,Sample 16,14.89,NA,0,NA,A16,14.89,A,16,pRPS3-mCherry-tRPS3_modD_BioRep4_ExpRep2,pRPS3-mCherry-tRPS3_modD,pRPS3-mCherry,pRPS3,mCherry,BioRep4,tRPS3_modD,tRPS3,modD,ExpRep2,FALSE,+RT,1,mCh-7,15.5,-0.6099999999999994,1.5262592089605584
TRUE,255,E16,Sample 112,14.15,NA,0,NA,E16,14.15,E,16,pRPS3-mCherry-tRPS3_modD_BioRep4_ExpRep2,pRPS3-mCherry-tRPS3_modD,pRPS3-mCherry,pRPS3,mCherry,BioRep4,tRPS3_modD,tRPS3,modD,ExpRep2,FALSE,+RT,2,mCh-7,15.5,-1.3499999999999996,2.5491212546385236
TRUE,255,I16,Sample 208,14.25,NA,0,NA,I16,14.25,I,16,pRPS3-mCherry-tRPS3_modD_BioRep4_ExpRep2,pRPS3-mCherry-tRPS3_modD,pRPS3-mCherry,pRPS3,mCherry,BioRep4,tRPS3_modD,tRPS3,modD,ExpRep2,FALSE,+RT,3,mCh-7,15.5,-1.25,2.378414230005442
TRUE,255,A17,Sample 17,14.8,NA,0,NA,A17,14.8,A,17,pRPS3-mCherry-tRPS3_modD_BioRep5_ExpRep2,pRPS3-mCherry-tRPS3_modD,pRPS3-mCherry,pRPS3,mCherry,BioRep5,tRPS3_modD,tRPS3,modD,ExpRep2,FALSE,+RT,1,mCh-7,14.61,0.19000000000000128,0.8766057213160343
TRUE,255,E17,Sample 113,13.78,NA,0,NA,E17,13.78,E,17,pRPS3-mCherry-tRPS3_modD_BioRep5_ExpRep2,pRPS3-mCherry-tRPS3_modD,pRPS3-mCherry,pRPS3,mCherry,BioRep5,tRPS3_modD,tRPS3,modD,ExpRep2,FALSE,+RT,2,mCh-7,14.61,-0.8300000000000001,1.7776853623331406
TRUE,255,I17,Sample 209,13.61,NA,0,NA,I17,13.61,I,17,pRPS3-mCherry-tRPS3_modD_BioRep5_ExpRep2,pRPS3-mCherry-tRPS3_modD,pRPS3-mCherry,pRPS3,mCherry,BioRep5,tRPS3_modD,tRPS3,modD,ExpRep2,FALSE,+RT,3,mCh-7,14.61,-1,2
TRUE,255,A18,Sample 18,14.18,NA,0,NA,A18,14.18,A,18,pRPS3-mCherry-tRPS3_modD_BioRep6_ExpRep2,pRPS3-mCherry-tRPS3_modD,pRPS3-mCherry,pRPS3,mCherry,BioRep6,tRPS3_modD,tRPS3,modD,ExpRep2,FALSE,+RT,1,mCh-7,13.73,0.4499999999999993,0.732042847972813
TRUE,255,E18,Sample 114,12.84,NA,0,NA,E18,12.84,E,18,pRPS3-mCherry-tRPS3_modD_BioRep6_ExpRep2,pRPS3-mCherry-tRPS3_modD,pRPS3-mCherry,pRPS3,mCherry,BioRep6,tRPS3_modD,tRPS3,modD,ExpRep2,FALSE,+RT,2,mCh-7,13.73,-0.8900000000000006,1.8531761237807425
TRUE,255,I18,Sample 210,12.82,NA,0,NA,I18,12.82,I,18,pRPS3-mCherry-tRPS3_modD_BioRep6_ExpRep2,pRPS3-mCherry-tRPS3_modD,pRPS3-mCherry,pRPS3,mCherry,BioRep6,tRPS3_modD,tRPS3,modD,ExpRep2,FALSE,+RT,3,mCh-7,13.73,-0.9100000000000001,1.8790454984280238
TRUE,255,A19,Sample 19,12.79,NA,0,NA,A19,12.79,A,19,pRPS3-mCherry-tRPS3_modE_BioRep1_ExpRep1,pRPS3-mCherry-tRPS3_modE,pRPS3-mCherry,pRPS3,mCherry,BioRep1,tRPS3_modE,tRPS3,modE,ExpRep1,FALSE,+RT,1,mCh-7,11.54,1.25,0.42044820762685725
TRUE,255,E19,Sample 115,11.55,NA,0,NA,E19,11.55,E,19,pRPS3-mCherry-tRPS3_modE_BioRep1_ExpRep1,pRPS3-mCherry-tRPS3_modE,pRPS3-mCherry,pRPS3,mCherry,BioRep1,tRPS3_modE,tRPS3,modE,ExpRep1,FALSE,+RT,2,mCh-7,11.54,0.010000000000001563,0.9930924954370348
TRUE,255,I19,Sample 211,11.78,NA,0,NA,I19,11.78,I,19,pRPS3-mCherry-tRPS3_modE_BioRep1_ExpRep1,pRPS3-mCherry-tRPS3_modE,pRPS3-mCherry,pRPS3,mCherry,BioRep1,tRPS3_modE,tRPS3,modE,ExpRep1,FALSE,+RT,3,mCh-7,11.54,0.2400000000000002,0.846745312362527
TRUE,255,A20,Sample 20,13.72,NA,0,NA,A20,13.72,A,20,pRPS3-mCherry-tRPS3_modE_BioRep2_ExpRep1,pRPS3-mCherry-tRPS3_modE,pRPS3-mCherry,pRPS3,mCherry,BioRep2,tRPS3_modE,tRPS3,modE,ExpRep1,FALSE,+RT,1,mCh-7,13.78,-0.05999999999999872,1.0424657608411205
TRUE,255,E20,Sample 116,12.87,NA,0,NA,E20,12.87,E,20,pRPS3-mCherry-tRPS3_modE_BioRep2_ExpRep1,pRPS3-mCherry-tRPS3_modE,pRPS3-mCherry,pRPS3,mCherry,BioRep2,tRPS3_modE,tRPS3,modE,ExpRep1,FALSE,+RT,2,mCh-7,13.78,-0.9100000000000001,1.8790454984280238
TRUE,255,I20,Sample 212,12.88,NA,0,NA,I20,12.88,I,20,pRPS3-mCherry-tRPS3_modE_BioRep2_ExpRep1,pRPS3-mCherry-tRPS3_modE,pRPS3-mCherry,pRPS3,mCherry,BioRep2,tRPS3_modE,tRPS3,modE,ExpRep1,FALSE,+RT,3,mCh-7,13.78,-0.8999999999999986,1.866065983073613
TRUE,255,A21,Sample 21,12.41,NA,0,NA,A21,12.41,A,21,pRPS3-mCherry-tRPS3_modE_BioRep3_ExpRep1,pRPS3-mCherry-tRPS3_modE,pRPS3-mCherry,pRPS3,mCherry,BioRep3,tRPS3_modE,tRPS3,modE,ExpRep1,FALSE,+RT,1,mCh-7,11.6,0.8100000000000005,0.5703818579342116
TRUE,255,E21,Sample 117,11.7,NA,0,NA,E21,11.7,E,21,pRPS3-mCherry-tRPS3_modE_BioRep3_ExpRep1,pRPS3-mCherry-tRPS3_modE,pRPS3-mCherry,pRPS3,mCherry,BioRep3,tRPS3_modE,tRPS3,modE,ExpRep1,FALSE,+RT,2,mCh-7,11.6,0.09999999999999964,0.9330329915368076
TRUE,255,I21,Sample 213,12.22,NA,0,NA,I21,12.22,I,21,pRPS3-mCherry-tRPS3_modE_BioRep3_ExpRep1,pRPS3-mCherry-tRPS3_modE,pRPS3-mCherry,pRPS3,mCherry,BioRep3,tRPS3_modE,tRPS3,modE,ExpRep1,FALSE,+RT,3,mCh-7,11.6,0.620000000000001,0.6506709277209664
TRUE,255,A19,Sample 19,14.99,NA,0,NA,A19,14.99,A,19,pRPS3-mCherry-tRPS3_modE_BioRep4_ExpRep2,pRPS3-mCherry-tRPS3_modE,pRPS3-mCherry,pRPS3,mCherry,BioRep4,tRPS3_modE,tRPS3,modE,ExpRep2,FALSE,+RT,1,mCh-7,13.91,1.08,0.47302882336279795
TRUE,255,E19,Sample 115,14.45,NA,0,NA,E19,14.45,E,19,pRPS3-mCherry-tRPS3_modE_BioRep4_ExpRep2,pRPS3-mCherry-tRPS3_modE,pRPS3-mCherry,pRPS3,mCherry,BioRep4,tRPS3_modE,tRPS3,modE,ExpRep2,FALSE,+RT,2,mCh-7,13.91,0.5399999999999991,0.6877709090698723
TRUE,255,I19,Sample 211,14.45,NA,0,NA,I19,14.45,I,19,pRPS3-mCherry-tRPS3_modE_BioRep4_ExpRep2,pRPS3-mCherry-tRPS3_modE,pRPS3-mCherry,pRPS3,mCherry,BioRep4,tRPS3_modE,tRPS3,modE,ExpRep2,FALSE,+RT,3,mCh-7,13.91,0.5399999999999991,0.6877709090698723
TRUE,255,A20,Sample 20,16.88,NA,0,NA,A20,16.88,A,20,pRPS3-mCherry-tRPS3_modE_BioRep5_ExpRep2,pRPS3-mCherry-tRPS3_modE,pRPS3-mCherry,pRPS3,mCherry,BioRep5,tRPS3_modE,tRPS3,modE,ExpRep2,FALSE,+RT,1,mCh-7,16.72,0.16000000000000014,0.8950250709279723
TRUE,255,E20,Sample 116,16.72,NA,0,NA,E20,16.72,E,20,pRPS3-mCherry-tRPS3_modE_BioRep5_ExpRep2,pRPS3-mCherry-tRPS3_modE,pRPS3-mCherry,pRPS3,mCherry,BioRep5,tRPS3_modE,tRPS3,modE,ExpRep2,FALSE,+RT,2,mCh-7,16.72,0,1
TRUE,255,I20,Sample 212,16.66,NA,0,NA,I20,16.66,I,20,pRPS3-mCherry-tRPS3_modE_BioRep5_ExpRep2,pRPS3-mCherry-tRPS3_modE,pRPS3-mCherry,pRPS3,mCherry,BioRep5,tRPS3_modE,tRPS3,modE,ExpRep2,FALSE,+RT,3,mCh-7,16.72,-0.05999999999999872,1.0424657608411205
TRUE,255,A21,Sample 21,14.94,NA,0,NA,A21,14.94,A,21,pRPS3-mCherry-tRPS3_modE_BioRep6_ExpRep2,pRPS3-mCherry-tRPS3_modE,pRPS3-mCherry,pRPS3,mCherry,BioRep6,tRPS3_modE,tRPS3,modE,ExpRep2,FALSE,+RT,1,mCh-7,14.85,0.08999999999999986,0.9395227492140119
TRUE,255,E21,Sample 117,14.73,NA,0,NA,E21,14.73,E,21,pRPS3-mCherry-tRPS3_modE_BioRep6_ExpRep2,pRPS3-mCherry-tRPS3_modE,pRPS3-mCherry,pRPS3,mCherry,BioRep6,tRPS3_modE,tRPS3,modE,ExpRep2,FALSE,+RT,2,mCh-7,14.85,-0.11999999999999922,1.0867348625260576
TRUE,255,I21,Sample 213,14.87,NA,0,NA,I21,14.87,I,21,pRPS3-mCherry-tRPS3_modE_BioRep6_ExpRep2,pRPS3-mCherry-tRPS3_modE,pRPS3-mCherry,pRPS3,mCherry,BioRep6,tRPS3_modE,tRPS3,modE,ExpRep2,FALSE,+RT,3,mCh-7,14.85,0.019999999999999574,0.9862327044933594
TRUE,255,A1,Sample 1,11.39,NA,0,NA,A1,11.39,A,1,pRPS3-mCherry-tRPS3_WT_BioRep1_ExpRep1,pRPS3-mCherry-tRPS3_WT,pRPS3-mCherry,pRPS3,mCherry,BioRep1,tRPS3_WT,tRPS3,WT,ExpRep1,FALSE,+RT,1,mCh-7,12.57,-1.1799999999999997,2.2657677705915966
TRUE,255,E1,Sample 97,10.57,NA,0,NA,E1,10.57,E,1,pRPS3-mCherry-tRPS3_WT_BioRep1_ExpRep1,pRPS3-mCherry-tRPS3_WT,pRPS3-mCherry,pRPS3,mCherry,BioRep1,tRPS3_WT,tRPS3,WT,ExpRep1,FALSE,+RT,2,mCh-7,12.57,-2,4
TRUE,255,I1,Sample 193,10.85,NA,0,NA,I1,10.85,I,1,pRPS3-mCherry-tRPS3_WT_BioRep1_ExpRep1,pRPS3-mCherry-tRPS3_WT,pRPS3-mCherry,pRPS3,mCherry,BioRep1,tRPS3_WT,tRPS3,WT,ExpRep1,FALSE,+RT,3,mCh-7,12.57,-1.7200000000000006,3.2943640690702938
TRUE,255,A2,Sample 2,10.65,NA,0,NA,A2,10.65,A,2,pRPS3-mCherry-tRPS3_WT_BioRep2_ExpRep1,pRPS3-mCherry-tRPS3_WT,pRPS3-mCherry,pRPS3,mCherry,BioRep2,tRPS3_WT,tRPS3,WT,ExpRep1,FALSE,+RT,1,mCh-7,11.86,-1.209999999999999,2.3133763678105734
TRUE,255,E2,Sample 98,10.4,NA,0,NA,E2,10.4,E,2,pRPS3-mCherry-tRPS3_WT_BioRep2_ExpRep1,pRPS3-mCherry-tRPS3_WT,pRPS3-mCherry,pRPS3,mCherry,BioRep2,tRPS3_WT,tRPS3,WT,ExpRep1,FALSE,+RT,2,mCh-7,11.86,-1.459999999999999,2.7510836362794855
TRUE,255,I2,Sample 194,10.49,NA,0,NA,I2,10.49,I,2,pRPS3-mCherry-tRPS3_WT_BioRep2_ExpRep1,pRPS3-mCherry-tRPS3_WT,pRPS3-mCherry,pRPS3,mCherry,BioRep2,tRPS3_WT,tRPS3,WT,ExpRep1,FALSE,+RT,3,mCh-7,11.86,-1.3699999999999992,2.5847056612749832
TRUE,255,A3,Sample 3,9.38,NA,0,NA,A3,9.38,A,3,pRPS3-mCherry-tRPS3_WT_BioRep3_ExpRep1,pRPS3-mCherry-tRPS3_WT,pRPS3-mCherry,pRPS3,mCherry,BioRep3,tRPS3_WT,tRPS3,WT,ExpRep1,FALSE,+RT,1,mCh-7,10.87,-1.4899999999999984,2.8088897514759914
TRUE,255,E3,Sample 99,9.39,NA,0,NA,E3,9.39,E,3,pRPS3-mCherry-tRPS3_WT_BioRep3_ExpRep1,pRPS3-mCherry-tRPS3_WT,pRPS3-mCherry,pRPS3,mCherry,BioRep3,tRPS3_WT,tRPS3,WT,ExpRep1,FALSE,+RT,2,mCh-7,10.87,-1.4799999999999986,2.789487332700808
TRUE,255,I3,Sample 195,9,NA,0,NA,I3,9,I,3,pRPS3-mCherry-tRPS3_WT_BioRep3_ExpRep1,pRPS3-mCherry-tRPS3_WT,pRPS3-mCherry,pRPS3,mCherry,BioRep3,tRPS3_WT,tRPS3,WT,ExpRep1,FALSE,+RT,3,mCh-7,10.87,-1.8699999999999992,3.6553258009176
TRUE,255,A1,Sample 1,12.71,NA,0,NA,A1,12.71,A,1,pRPS3-mCherry-tRPS3_WT_BioRep4_ExpRep2,pRPS3-mCherry-tRPS3_WT,pRPS3-mCherry,pRPS3,mCherry,BioRep4,tRPS3_WT,tRPS3,WT,ExpRep2,FALSE,+RT,1,mCh-7,14.42,-1.709999999999999,3.2716082342311226
TRUE,255,E1,Sample 97,12.4,NA,0,NA,E1,12.4,E,1,pRPS3-mCherry-tRPS3_WT_BioRep4_ExpRep2,pRPS3-mCherry-tRPS3_WT,pRPS3-mCherry,pRPS3,mCherry,BioRep4,tRPS3_WT,tRPS3,WT,ExpRep2,FALSE,+RT,2,mCh-7,14.42,-2.0199999999999996,4.0558379191601155
TRUE,255,I1,Sample 193,12.97,NA,0,NA,I1,12.97,I,1,pRPS3-mCherry-tRPS3_WT_BioRep4_ExpRep2,pRPS3-mCherry-tRPS3_WT,pRPS3-mCherry,pRPS3,mCherry,BioRep4,tRPS3_WT,tRPS3,WT,ExpRep2,FALSE,+RT,3,mCh-7,14.42,-1.4499999999999993,2.7320805135087896
TRUE,255,A2,Sample 2,12.68,NA,0,NA,A2,12.68,A,2,pRPS3-mCherry-tRPS3_WT_BioRep5_ExpRep2,pRPS3-mCherry-tRPS3_WT,pRPS3-mCherry,pRPS3,mCherry,BioRep5,tRPS3_WT,tRPS3,WT,ExpRep2,FALSE,+RT,1,mCh-7,14.25,-1.5700000000000003,2.9690471412580988
TRUE,255,E2,Sample 98,12.85,NA,0,NA,E2,12.85,E,2,pRPS3-mCherry-tRPS3_WT_BioRep5_ExpRep2,pRPS3-mCherry-tRPS3_WT,pRPS3-mCherry,pRPS3,mCherry,BioRep5,tRPS3_WT,tRPS3,WT,ExpRep2,FALSE,+RT,2,mCh-7,14.25,-1.4000000000000004,2.6390158215457893
TRUE,255,I2,Sample 194,12.71,NA,0,NA,I2,12.71,I,2,pRPS3-mCherry-tRPS3_WT_BioRep5_ExpRep2,pRPS3-mCherry-tRPS3_WT,pRPS3-mCherry,pRPS3,mCherry,BioRep5,tRPS3_WT,tRPS3,WT,ExpRep2,FALSE,+RT,3,mCh-7,14.25,-1.5399999999999991,2.9079450346406195
TRUE,255,A3,Sample 3,12.67,NA,0,NA,A3,12.67,A,3,pRPS3-mCherry-tRPS3_WT_BioRep6_ExpRep2,pRPS3-mCherry-tRPS3_WT,pRPS3-mCherry,pRPS3,mCherry,BioRep6,tRPS3_WT,tRPS3,WT,ExpRep2,FALSE,+RT,1,mCh-7,14.62,-1.9499999999999993,3.86374531569938
TRUE,255,E3,Sample 99,12.91,NA,0,NA,E3,12.91,E,3,pRPS3-mCherry-tRPS3_WT_BioRep6_ExpRep2,pRPS3-mCherry-tRPS3_WT,pRPS3-mCherry,pRPS3,mCherry,BioRep6,tRPS3_WT,tRPS3,WT,ExpRep2,FALSE,+RT,2,mCh-7,14.62,-1.709999999999999,3.2716082342311226
TRUE,255,I3,Sample 195,12.71,NA,0,NA,I3,12.71,I,3,pRPS3-mCherry-tRPS3_WT_BioRep6_ExpRep2,pRPS3-mCherry-tRPS3_WT,pRPS3-mCherry,pRPS3,mCherry,BioRep6,tRPS3_WT,tRPS3,WT,ExpRep2,FALSE,+RT,3,mCh-7,14.62,-1.9099999999999984,3.7580909968560428
