geneName,median
YDL204W,1.1166297360750996
YDL205C,10.476443537527956
YDL206W,1.9637456013752979
YDL207W,10.864893353357914
YDL208W,111.88235082517173
YDL209C,3.5756934110339507
YDL210W,0.5229464966570783
YDL211C,1.3648479922731873
YDL212W,39.459948930593015
YDL213C,40.91485513206817
YDL214C,0.3856727541610686
YDL215C,2.813396372782366
YDL216C,1.47840731056261
YDL217C,11.57442271095285
YDL219W,8.42296209171905
YDL220C,0.8134832141468938
YDL222C,0.5391205369149237
YDL223C,0.7236757097994055
YDL224C,4.059295259931931
YDL225W,7.914990846535048
YDL226C,17.074206133066873
YDL229W,423.71004589969647
YDL230W,4.242282413735118
YDL231C,1.8441320168208044
YDL232W,20.60231672325139
YDL233W,2.1325846038532372
YDL234C,3.4408805771610833
YDL235C,22.633500959963413
YDL236W,20.292102683207574
YDL237W,8.908019961595112
YDL238C,0.9633371108222466
YDL239C,0.880647152866922
YDL240W,2.5218873951833043
YDL241W,10.282954956188055
YDR001C,17.959205281634752
YDR002W,81.08402163227008
YDR004W,3.982541401824244
YDR005C,5.236007800299638
YDR006C,4.536358055245147
YDR007W,10.032335827683921
YDR008C,0.8529202435142464
YDR009W,11.77826915101491
YDR011W,22.998381951495517
YDR012W,109.30321652526806
YDR013W,2.6113257735929887
YDR014W,1.7649486633288618
YDR014W-A,0.387897089823999
YDR016C,8.63237098094076
YDR017C,4.460520903094278
YDR021W,5.415964621778468
YDR022C,0.8434413208321112
YDR026C,5.440527071634868
YDR027C,2.2279684700971094
YDR028C,4.535321693007305
YDR030C,0.7672709927298904
YDR031W,3.183255600046783
YDR032C,18.690774800743576
YDR033W,127.2375406394904
YDR034C,4.090174564602087
YDR034W-B,1.0232696929785958
YDR035W,38.791092907685204
YDR036C,6.338489987870782
YDR037W,89.04358228152483
YDR041W,7.690432746153068
YDR043C,2.1474760112876266
YDR044W,18.052688444791936
YDR045C,16.031393170918854
YDR046C,17.07473976309469
YDR047W,20.72984906568626
YDR049W,5.128862005674309
YDR050C,725.1523895187172
YDR051C,7.786013829778836
YDR052C,5.226932164125845
YDR054C,22.626054588017695
YDR055W,5.2601922894816004
YDR056C,19.805212683848605
YDR057W,3.1253579794143143
YDR058C,1.2908030567784299
YDR059C,7.262386654240281
YDR060W,21.435194632279668
YDR061W,3.321890453160082
YDR062W,21.218252449221055
YDR063W,6.2304861618313865
YDR064W,431.7914345363977
YDR065W,1.7752179567289281
YDR066C,0.715110144894956
YDR067C,4.507048467568658
YDR068W,6.179895159722794
YDR069C,0.7276863154915794
YDR070C,0.39547631646482256
YDR071C,49.23733075621519
YDR072C,15.240599718893067
YDR073W,8.759342322495094
YDR074W,7.146916294941084
YDR075W,8.90613713937963
YDR076W,4.197706579953689
YDR077W,156.0685520762524
YDR078C,3.374356083555682
YDR079C-A,5.239764520914358
YDR079W,5.755777807173771
YDR080W,6.139298640222195
YDR081C,2.422795508699974
YDR082W,3.161805662848505
YDR083W,31.965119354903603
YDR084C,8.16930535959434
YDR085C,1.615974127788851
YDR086C,74.33387478234533
YDR087C,22.63366348892655
YDR089W,1.7882870080926763
YDR090C,5.571229160877278
YDR091C,27.382306540859027
YDR092W,18.4034562515401
YDR096W,1.639697782003862
YDR097C,1.4806573918837027
YDR098C,21.0812979877274
YDR099W,65.18393729563962
YDR100W,6.584494174594596
YDR101C,36.98812890316185
YDR103W,2.6866406728180676
YDR104C,0.8089892485987219
YDR105C,4.3688156545661405
YDR107C,2.483716779371676
YDR108W,2.7967820373547063
YDR109C,2.032109943527929
YDR110W,3.69035004495401
YDR111C,7.810769692313615
YDR113C,2.1761708884180813
YDR115W,9.21881189557035
YDR116C,7.396119672175017
YDR117C,9.534102690240829
YDR119W,8.175501879745486
YDR119W-A,1.0020813491944585
YDR120C,26.12051521913759
YDR121W,10.275290092633327
YDR122W,2.999115187907572
YDR123C,2.847793358441847
YDR124W,1.2281653303439164
YDR125C,0.9670117466590502
YDR126W,1.2632563645364203
YDR127W,5.197559596509912
YDR128W,2.380088096284009
YDR129C,27.137749116945237
YDR130C,2.5220128004054905
YDR131C,1.2398243235033983
YDR132C,2.2384764234084016
YDR135C,6.67794278536212
YDR137W,2.458140508747948
YDR138W,2.4108097171404994
YDR139C,15.033388849132667
YDR140W,6.285945910579779
YDR141C,5.7190404991321095
YDR142C,3.369958696870871
YDR143C,6.520350220718793
YDR144C,8.188055845002685
YDR145W,18.621620484722424
YDR146C,6.492549006327838
YDR147W,5.466717256103076
YDR148C,10.787297170295453
YDR150W,10.913965709718024
YDR151C,11.21599001779659
YDR152W,20.40965270650743
YDR153C,10.249051830468318
YDR158W,82.19065676922642
YDR159W,6.075580345097126
YDR160W,0.8682329658714153
YDR161W,22.685546500589105
YDR162C,2.898230352414201
YDR163W,3.825706778384782
YDR164C,3.3184746538684546
YDR165W,26.870149543851067
YDR166C,4.550446618058333
YDR167W,10.40046776360141
YDR168W,15.149511159275812
YDR169C,5.191348285867369
YDR170C,13.354277362368386
YDR171W,20.784648498868627
YDR172W,35.531667681768596
YDR173C,2.420402614642395
YDR174W,103.97800502732781
YDR175C,5.404076841958662
YDR176W,5.167706248607109
YDR177W,28.65913839104978
YDR178W,6.5522651197402535
YDR179C,2.204100301804627
YDR179W-A,1.3461604806918142
YDR180W,2.634488080026225
YDR181C,2.2832663985806265
YDR183W,4.212596353053527
YDR185C,3.0868790500639864
YDR186C,2.980938643829136
YDR188W,60.825687127206436
YDR189W,8.452917265936614
YDR190C,24.203938279480152
YDR191W,2.0037333303634544
YDR192C,2.711723649542133
YDR194C,23.847439025823636
YDR195W,5.731938060658625
YDR196C,7.040460511991151
YDR197W,2.980137375381077
YDR198C,2.9906536918753472
YDR200C,4.123748508847255
YDR201W,4.597375956208493
YDR202C,3.4612559459707573
YDR204W,3.9493454951567992
YDR205W,4.326551960950184
YDR206W,3.0420181744484416
YDR207C,3.2939507348388632
YDR208W,9.464584353928933
YDR210W,25.21683222480318
YDR211W,12.214413051448629
YDR212W,50.68447024724267
YDR213W,2.186204908731211
YDR214W,14.485292975656298
YDR216W,4.712337448830969
YDR217C,3.7934150033968566
YDR221W,2.3929254138939626
YDR222W,0.9890437127014549
YDR223W,0.7150309693531925
YDR224C,158.85785282720875
YDR225W,144.33648550302325
YDR226W,90.31337139272756
YDR227W,7.195845300840263
YDR228C,4.063801472824535
YDR229W,5.294325484596452
YDR231C,6.56012853830319
YDR232W,27.036994221864553
YDR233C,61.50789944049515
YDR234W,12.585913871267335
YDR235W,4.521603326176233
YDR236C,6.177658197763751
YDR237W,7.0772029631132884
YDR238C,9.207581218725002
YDR239C,2.3255588519749306
YDR240C,3.3727970685185236
YDR242W,1.826712860276979
YDR243C,2.1884624159179324
YDR244W,3.5966408233673457
YDR245W,21.37032105238025
YDR246W,5.716768457481248
YDR247W,4.8666200517083995
YDR248C,2.5201906254012236
YDR251W,6.303439339380802
YDR252W,1.1337926985739175
YDR253C,0.9244392853597516
YDR254W,6.081873166679303
YDR255C,1.6005849484993833
YDR257C,6.943896964490143
YDR258C,2.965269268811585
YDR259C,0.9157310157533437
YDR260C,5.787832952639812
YDR261C,7.884738239542369
YDR262W,10.881028113667679
YDR263C,0.46346979271075583
YDR264C,7.577078366943766
YDR265W,2.981852407900239
YDR266C,8.381810707973765
YDR267C,10.493513828073286
YDR268W,2.127904088405824
YDR270W,2.0132957914139586
YDR272W,10.359639142173567
YDR273W,0.5634343878053183
YDR275W,7.516714468409486
YDR276C,126.09602545370484
YDR277C,0.9616430265102549
